age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
42,admin.,divorced,secondary,no,-1,yes,yes,cellular,28,jul,9,17,-1,0,unknown,0
56,blue-collar,married,primary,no,0,yes,yes,unknown,29,may,109,2,-1,0,unknown,0
32,technician,single,secondary,no,3145,yes,no,unknown,6,may,917,2,-1,0,unknown,1
28,blue-collar,married,primary,no,-100,yes,yes,cellular,21,jul,87,2,-1,0,unknown,0
40,technician,single,secondary,no,1232,no,no,telephone,4,jun,554,4,-1,0,unknown,1
38,admin.,married,secondary,no,1690,no,yes,cellular,25,jul,397,1,-1,0,unknown,0
32,blue-collar,divorced,secondary,no,-934,yes,yes,cellular,18,nov,130,1,-1,0,unknown,0
46,blue-collar,married,primary,no,17,no,no,cellular,31,jul,11,30,-1,0,unknown,0
36,admin.,single,tertiary,no,-679,yes,yes,cellular,12,may,110,1,-1,0,unknown,0
29,management,single,tertiary,no,846,yes,no,cellular,18,may,78,1,-1,0,unknown,0
49,management,married,tertiary,no,0,no,no,unknown,6,jun,111,1,-1,0,unknown,0
63,housemaid,married,unknown,no,2193,no,no,telephone,7,jul,72,4,-1,0,unknown,0
31,admin.,single,secondary,no,0,yes,yes,cellular,17,nov,77,1,-1,0,unknown,0
44,services,married,secondary,no,2430,yes,no,unknown,8,may,733,1,-1,0,unknown,1
55,retired,married,primary,no,2223,no,no,cellular,15,apr,704,3,-1,0,unknown,1
57,housemaid,divorced,secondary,no,0,no,no,unknown,5,may,112,1,-1,0,unknown,0
36,blue-collar,single,secondary,no,6,no,no,cellular,6,feb,34,5,-1,0,unknown,0
38,self-employed,married,tertiary,no,721,yes,no,unknown,6,jun,136,1,-1,0,unknown,0
34,technician,single,secondary,no,1186,yes,no,cellular,18,may,1247,2,-1,0,unknown,0
46,technician,married,secondary,no,751,yes,no,cellular,18,aug,140,10,-1,0,unknown,0
37,blue-collar,married,secondary,no,523,yes,yes,unknown,5,jun,1767,2,-1,0,unknown,1
35,management,divorced,tertiary,no,-269,yes,no,cellular,30,jul,668,10,-1,0,unknown,0
31,management,single,tertiary,no,27,no,no,cellular,8,aug,111,2,-1,0,unknown,0
42,blue-collar,married,primary,no,1707,yes,no,cellular,14,may,766,3,336,1,other,0
51,housemaid,divorced,secondary,no,2063,no,no,cellular,22,oct,87,1,86,1,failure,0
57,blue-collar,married,secondary,no,794,yes,no,unknown,13,may,463,1,-1,0,unknown,0
37,services,married,secondary,no,0,yes,no,cellular,7,jul,81,3,-1,0,unknown,0
33,blue-collar,single,primary,no,0,yes,no,unknown,23,may,198,1,-1,0,unknown,0
57,self-employed,married,tertiary,no,6056,yes,no,cellular,20,nov,148,4,-1,0,unknown,0
63,retired,married,primary,no,0,no,yes,cellular,26,mar,93,1,-1,0,unknown,0
31,admin.,single,secondary,no,690,yes,no,unknown,19,may,86,2,-1,0,unknown,0
32,admin.,married,secondary,no,514,yes,yes,unknown,5,may,472,1,-1,0,unknown,0
39,technician,single,tertiary,no,2043,yes,no,unknown,16,jun,226,5,-1,0,unknown,0
39,technician,married,secondary,no,2442,yes,no,unknown,20,jun,12,19,-1,0,unknown,0
29,admin.,married,secondary,no,1550,yes,no,cellular,14,may,804,1,330,2,other,0
57,self-employed,married,tertiary,no,17,yes,no,cellular,20,nov,74,1,-1,0,unknown,0
40,management,single,secondary,no,2617,yes,no,unknown,30,may,173,2,-1,0,unknown,0
52,blue-collar,married,primary,no,1544,no,yes,cellular,7,jul,87,3,-1,0,unknown,0
35,unemployed,single,secondary,no,635,no,no,cellular,29,aug,35,12,-1,0,unknown,0
35,management,married,tertiary,no,40,yes,no,cellular,21,nov,70,1,-1,0,unknown,0
33,management,married,secondary,no,1330,yes,no,cellular,18,nov,89,2,-1,0,unknown,0
30,technician,single,tertiary,no,2366,yes,no,cellular,1,jun,541,3,-1,0,unknown,0
35,blue-collar,married,secondary,no,-11,yes,no,cellular,31,jul,71,25,-1,0,unknown,0
39,blue-collar,married,secondary,no,883,yes,no,unknown,2,jun,143,1,-1,0,unknown,0
49,services,married,secondary,no,-232,no,no,cellular,29,jul,101,2,-1,0,unknown,0
41,blue-collar,married,primary,no,-636,yes,yes,cellular,9,jul,179,2,-1,0,unknown,0
38,services,married,secondary,no,38,no,no,cellular,28,jan,70,1,-1,0,unknown,0
54,entrepreneur,married,tertiary,no,831,yes,yes,cellular,19,nov,435,5,-1,0,unknown,0
27,blue-collar,single,secondary,no,0,yes,no,cellular,6,feb,351,1,-1,0,unknown,0
29,services,married,secondary,no,-158,yes,yes,unknown,9,may,147,2,-1,0,unknown,0
60,retired,married,secondary,no,837,no,no,cellular,8,jul,108,1,-1,0,unknown,0
52,management,divorced,tertiary,no,0,no,yes,cellular,17,nov,96,2,-1,0,unknown,0
37,unemployed,married,primary,no,45,yes,yes,unknown,6,may,466,1,-1,0,unknown,0
48,management,single,tertiary,no,897,no,no,cellular,8,apr,108,1,-1,0,unknown,0
52,management,married,tertiary,yes,-718,no,yes,cellular,17,jul,84,1,-1,0,unknown,0
61,technician,married,secondary,no,4063,yes,yes,unknown,26,may,104,2,-1,0,unknown,0
49,retired,married,unknown,yes,-24,yes,no,unknown,12,jun,298,2,-1,0,unknown,0
33,blue-collar,divorced,secondary,no,3,yes,no,cellular,20,apr,13,2,-1,0,unknown,0
49,admin.,married,tertiary,no,561,yes,no,cellular,25,sep,123,1,-1,0,unknown,0
29,blue-collar,single,secondary,no,-156,yes,no,cellular,7,jul,252,3,-1,0,unknown,0
39,admin.,married,secondary,no,10,no,no,cellular,2,feb,96,1,-1,0,unknown,0
44,technician,married,secondary,yes,-723,no,yes,unknown,11,jun,243,1,-1,0,unknown,0
36,blue-collar,married,primary,no,-634,yes,yes,unknown,5,may,431,1,-1,0,unknown,0
33,technician,divorced,secondary,no,-280,yes,yes,cellular,21,aug,121,4,-1,0,unknown,0
37,technician,married,tertiary,no,33,yes,no,cellular,3,feb,462,3,175,3,failure,0
22,student,single,unknown,no,889,no,no,cellular,10,aug,161,1,-1,0,unknown,0
31,entrepreneur,married,secondary,no,-839,yes,no,cellular,14,jul,124,3,-1,0,unknown,0
62,retired,married,primary,no,0,no,no,cellular,5,aug,131,1,-1,0,unknown,0
41,blue-collar,married,primary,no,1894,no,no,cellular,7,jul,92,1,-1,0,unknown,0
52,admin.,married,primary,no,-396,yes,no,cellular,28,jan,1193,1,-1,0,unknown,1
53,blue-collar,divorced,primary,no,2524,no,no,cellular,20,nov,184,1,-1,0,unknown,0
40,management,married,tertiary,no,0,no,no,cellular,12,aug,92,4,-1,0,unknown,0
36,technician,married,tertiary,no,1778,yes,no,cellular,12,may,709,1,-1,0,unknown,1
49,management,married,tertiary,no,1242,yes,no,cellular,4,aug,577,1,-1,0,unknown,0
31,blue-collar,single,secondary,yes,-305,no,yes,cellular,11,jul,116,2,-1,0,unknown,0
50,services,married,secondary,no,10373,yes,no,telephone,14,nov,81,2,186,1,failure,0
36,technician,married,secondary,no,557,yes,no,cellular,7,aug,113,4,-1,0,unknown,0
37,blue-collar,married,primary,no,607,yes,no,unknown,9,jun,322,3,-1,0,unknown,0
36,blue-collar,married,primary,no,756,yes,no,unknown,7,may,226,3,-1,0,unknown,0
59,management,married,tertiary,no,882,no,no,cellular,11,aug,102,4,-1,0,unknown,0
46,blue-collar,married,primary,no,0,no,no,cellular,13,aug,260,2,-1,0,unknown,0
57,blue-collar,married,primary,no,603,yes,no,unknown,5,may,464,1,-1,0,unknown,0
41,management,married,tertiary,no,697,yes,no,cellular,16,jul,114,1,-1,0,unknown,0
30,management,single,tertiary,no,613,yes,no,unknown,14,may,102,1,-1,0,unknown,0
34,services,married,secondary,no,0,no,no,cellular,15,jul,109,4,-1,0,unknown,0
46,blue-collar,divorced,secondary,no,-378,yes,no,cellular,3,feb,904,2,264,2,failure,1
33,management,married,tertiary,no,1308,no,no,cellular,13,aug,409,2,-1,0,unknown,0
52,blue-collar,married,primary,no,0,yes,no,cellular,22,jul,116,3,-1,0,unknown,0
31,management,single,tertiary,no,726,yes,no,unknown,15,may,185,1,-1,0,unknown,0
35,entrepreneur,single,tertiary,no,1659,no,yes,cellular,1,sep,95,1,99,6,failure,0
26,blue-collar,single,secondary,no,476,no,no,unknown,20,jun,7,5,-1,0,unknown,0
45,blue-collar,married,primary,no,-167,yes,no,cellular,6,may,157,5,349,3,failure,0
69,retired,married,secondary,no,2346,no,no,cellular,16,nov,155,2,104,1,failure,0
37,admin.,single,secondary,no,532,yes,no,unknown,12,may,135,2,-1,0,unknown,0
39,blue-collar,married,secondary,no,596,yes,no,cellular,20,apr,184,2,-1,0,unknown,0
34,blue-collar,married,secondary,no,1221,yes,yes,cellular,7,apr,111,2,-1,0,unknown,0
32,admin.,married,tertiary,no,816,yes,no,unknown,8,may,139,2,-1,0,unknown,0
57,blue-collar,married,primary,no,1377,yes,no,telephone,7,may,56,3,367,3,failure,0
47,blue-collar,single,secondary,no,544,yes,no,cellular,2,feb,9,9,-1,0,unknown,0
25,student,single,secondary,no,1355,no,no,cellular,8,sep,218,1,-1,0,unknown,1
30,unknown,single,tertiary,no,2242,no,no,cellular,12,aug,219,8,-1,0,unknown,0
71,retired,married,secondary,no,1651,no,no,cellular,11,sep,967,4,-1,0,unknown,1
57,retired,married,secondary,no,0,yes,yes,cellular,15,jul,84,5,-1,0,unknown,0
37,technician,married,tertiary,no,1454,yes,no,cellular,17,apr,60,1,343,1,other,0
32,self-employed,single,tertiary,no,163,no,yes,cellular,8,aug,889,8,-1,0,unknown,1
43,blue-collar,married,secondary,no,-16,yes,no,unknown,8,may,201,1,-1,0,unknown,0
33,self-employed,married,secondary,no,0,yes,no,cellular,3,feb,106,2,-1,0,unknown,0
34,blue-collar,married,secondary,no,-34,yes,no,unknown,21,may,121,3,-1,0,unknown,0
45,entrepreneur,married,tertiary,no,-184,yes,yes,cellular,20,nov,657,5,196,1,failure,0
46,technician,married,secondary,no,1746,yes,no,unknown,5,jun,101,2,-1,0,unknown,0
33,technician,single,secondary,no,1344,no,no,cellular,4,aug,73,1,-1,0,unknown,0
34,blue-collar,married,secondary,no,-84,yes,no,unknown,9,may,426,2,-1,0,unknown,0
36,management,divorced,tertiary,no,1036,yes,no,cellular,18,nov,50,1,-1,0,unknown,0
40,services,married,secondary,no,1604,yes,no,cellular,20,nov,110,2,-1,0,unknown,0
45,management,married,tertiary,no,0,no,no,cellular,18,aug,82,4,-1,0,unknown,0
48,housemaid,married,secondary,no,1511,yes,no,cellular,20,nov,102,4,-1,0,unknown,0
51,entrepreneur,married,tertiary,no,5,no,no,unknown,19,jun,110,1,-1,0,unknown,0
39,admin.,married,secondary,no,1012,yes,yes,cellular,8,may,118,1,170,2,failure,0
76,retired,married,tertiary,no,6791,no,no,telephone,16,nov,233,1,-1,0,unknown,1
40,technician,single,secondary,no,-234,yes,no,cellular,18,jul,75,1,-1,0,unknown,0
39,technician,single,tertiary,no,1012,yes,no,unknown,9,jun,123,1,-1,0,unknown,0
32,admin.,married,secondary,no,0,yes,no,cellular,5,may,176,2,-1,0,unknown,0
66,management,married,tertiary,no,511,no,no,cellular,17,dec,107,1,-1,0,unknown,0
31,blue-collar,married,secondary,no,0,no,no,cellular,29,sep,638,1,430,5,failure,1
27,technician,single,tertiary,no,1636,yes,no,unknown,27,may,493,2,-1,0,unknown,0
38,management,married,tertiary,no,0,no,no,cellular,20,aug,72,4,-1,0,unknown,0
25,unemployed,single,secondary,no,683,no,no,cellular,3,feb,591,1,-1,0,unknown,1
54,management,married,tertiary,no,473,no,no,cellular,27,oct,137,1,-1,0,unknown,1
31,management,single,tertiary,no,718,no,no,cellular,5,feb,637,2,-1,0,unknown,1
35,management,married,tertiary,no,2161,no,no,cellular,2,feb,569,1,-1,0,unknown,1
41,blue-collar,married,secondary,no,49,yes,no,unknown,29,may,488,1,-1,0,unknown,0
32,management,married,tertiary,no,0,no,no,cellular,21,nov,68,1,-1,0,unknown,0
39,entrepreneur,single,secondary,no,598,yes,no,cellular,9,feb,73,1,-1,0,unknown,0
37,entrepreneur,married,tertiary,no,2410,no,no,cellular,18,nov,87,1,165,3,failure,0
34,admin.,married,tertiary,no,3927,no,no,cellular,26,aug,121,7,-1,0,unknown,0
36,blue-collar,married,secondary,no,0,no,no,unknown,6,jun,332,1,-1,0,unknown,0
46,blue-collar,married,secondary,no,783,yes,no,cellular,4,feb,71,1,-1,0,unknown,0
35,technician,married,secondary,no,586,yes,no,unknown,9,may,114,1,-1,0,unknown,0
35,technician,married,secondary,no,656,yes,no,cellular,15,may,175,2,-1,0,unknown,0
46,management,married,tertiary,no,3,yes,no,telephone,24,jul,182,1,-1,0,unknown,0
32,services,single,secondary,no,1273,yes,yes,unknown,7,may,442,1,-1,0,unknown,0
49,technician,married,secondary,no,4741,yes,no,unknown,6,jun,152,5,-1,0,unknown,0
30,technician,single,secondary,no,-106,yes,no,cellular,5,feb,105,3,253,2,failure,0
30,services,single,secondary,no,78,yes,no,cellular,8,may,517,1,-1,0,unknown,0
31,unemployed,divorced,secondary,no,583,yes,no,unknown,13,may,1144,2,-1,0,unknown,1
33,management,married,tertiary,no,-4,no,no,cellular,20,aug,121,2,-1,0,unknown,0
27,admin.,single,tertiary,no,484,no,no,cellular,23,jul,140,1,-1,0,unknown,0
33,admin.,married,secondary,no,496,yes,yes,unknown,9,may,198,1,-1,0,unknown,0
43,admin.,married,secondary,no,1020,yes,no,telephone,2,mar,64,6,-1,0,unknown,0
44,management,married,tertiary,no,1531,no,no,cellular,22,may,99,1,99,5,failure,0
54,management,married,tertiary,no,-1312,yes,yes,cellular,31,jul,125,3,-1,0,unknown,0
46,admin.,married,secondary,no,2121,yes,no,unknown,2,jun,156,3,-1,0,unknown,0
30,blue-collar,single,secondary,no,578,yes,no,unknown,16,may,112,1,-1,0,unknown,0
33,services,married,secondary,no,27,yes,no,cellular,8,jul,968,2,-1,0,unknown,1
57,management,divorced,unknown,no,6042,no,no,unknown,20,jun,112,3,-1,0,unknown,0
43,blue-collar,married,primary,no,553,yes,no,unknown,15,may,179,1,-1,0,unknown,0
39,management,married,tertiary,no,20,no,no,telephone,10,jul,873,6,-1,0,unknown,1
59,retired,married,secondary,no,1529,no,no,unknown,5,jun,71,2,-1,0,unknown,0
29,management,married,tertiary,no,1,yes,no,cellular,25,jul,59,1,-1,0,unknown,0
32,management,married,tertiary,no,0,no,no,cellular,14,aug,136,8,-1,0,unknown,0
57,retired,divorced,primary,no,909,no,no,telephone,4,feb,8,2,-1,0,unknown,0
44,technician,single,secondary,no,1693,no,no,cellular,6,aug,1092,2,-1,0,unknown,1
42,blue-collar,married,primary,no,556,yes,no,unknown,12,jun,7,6,-1,0,unknown,0
32,blue-collar,married,primary,no,934,yes,no,unknown,9,may,241,2,-1,0,unknown,0
34,management,married,tertiary,no,1129,no,no,cellular,4,may,81,2,-1,0,unknown,0
36,blue-collar,married,secondary,no,-854,yes,no,unknown,2,jun,183,4,-1,0,unknown,0
35,management,single,tertiary,no,767,no,no,cellular,26,aug,90,2,-1,0,unknown,0
29,technician,single,secondary,no,-95,yes,no,cellular,14,jul,81,2,-1,0,unknown,0
35,technician,married,secondary,no,-312,yes,no,unknown,9,may,208,1,-1,0,unknown,0
35,admin.,single,tertiary,no,891,no,no,cellular,8,jul,100,1,-1,0,unknown,0
26,blue-collar,married,secondary,no,823,no,no,unknown,28,may,171,6,-1,0,unknown,0
32,services,married,secondary,no,3,yes,yes,cellular,30,jan,151,1,-1,0,unknown,0
36,technician,married,secondary,no,3196,no,yes,cellular,23,jul,82,2,-1,0,unknown,0
35,blue-collar,married,secondary,no,1085,no,no,unknown,26,aug,12,1,91,5,success,0
52,management,married,tertiary,no,478,no,no,cellular,5,aug,125,1,-1,0,unknown,0
56,management,married,tertiary,no,1341,no,no,cellular,22,aug,113,2,-1,0,unknown,0
78,retired,married,unknown,no,5038,no,no,telephone,17,nov,151,1,-1,0,unknown,1
39,management,married,tertiary,no,0,no,no,cellular,6,aug,103,2,-1,0,unknown,0
27,blue-collar,married,secondary,no,1123,yes,no,cellular,18,may,188,1,-1,0,unknown,0
29,services,single,secondary,no,4736,yes,no,unknown,19,may,185,1,-1,0,unknown,0
36,services,married,primary,no,-1621,yes,no,unknown,4,jun,221,2,-1,0,unknown,0
32,blue-collar,married,primary,no,2975,yes,no,telephone,20,nov,178,2,-1,0,unknown,0
76,retired,divorced,secondary,no,0,no,no,cellular,12,jan,124,1,92,3,other,0
55,retired,married,secondary,no,0,no,no,cellular,19,aug,112,2,-1,0,unknown,0
54,blue-collar,married,primary,no,566,yes,no,cellular,20,apr,13,8,-1,0,unknown,0
56,retired,married,tertiary,no,2877,yes,no,cellular,6,feb,143,1,-1,0,unknown,0
37,admin.,married,secondary,no,563,no,yes,cellular,5,aug,545,2,-1,0,unknown,0
54,services,married,secondary,no,1348,yes,no,cellular,3,feb,119,2,258,2,failure,0
26,blue-collar,married,primary,no,1,yes,no,cellular,9,jul,117,1,-1,0,unknown,0
36,management,single,tertiary,no,538,yes,no,cellular,17,nov,81,2,195,4,failure,0
50,management,married,primary,no,791,no,no,unknown,9,jun,143,1,-1,0,unknown,0
33,admin.,married,secondary,no,1536,yes,no,cellular,12,feb,154,1,182,10,success,1
47,blue-collar,married,primary,no,0,no,no,unknown,20,jun,55,3,-1,0,unknown,0
52,blue-collar,divorced,secondary,no,726,yes,no,unknown,30,may,233,2,-1,0,unknown,0
35,admin.,married,tertiary,no,0,no,no,cellular,29,apr,96,2,-1,0,unknown,0
38,admin.,single,secondary,no,8295,yes,no,unknown,6,jun,1451,2,-1,0,unknown,1
29,admin.,single,secondary,no,305,no,no,cellular,30,apr,437,1,-1,0,unknown,1
29,services,married,tertiary,no,2087,no,no,telephone,29,jan,114,2,-1,0,unknown,0
28,technician,single,secondary,no,685,yes,no,unknown,13,may,744,2,-1,0,unknown,0
43,blue-collar,married,primary,no,3173,yes,no,unknown,19,may,159,1,-1,0,unknown,0
38,unemployed,married,secondary,no,734,no,no,telephone,9,feb,72,6,-1,0,unknown,0
38,admin.,divorced,secondary,no,753,yes,no,cellular,30,jul,565,2,-1,0,unknown,0
55,management,married,tertiary,no,0,yes,no,unknown,6,may,121,1,-1,0,unknown,0
51,blue-collar,married,primary,no,-27,no,yes,cellular,18,jul,61,3,-1,0,unknown,0
41,admin.,married,secondary,no,271,yes,no,unknown,16,jun,483,2,-1,0,unknown,1
47,management,married,secondary,no,1558,no,no,telephone,5,feb,7,6,-1,0,unknown,0
51,blue-collar,married,secondary,no,1064,yes,no,unknown,19,jun,82,15,-1,0,unknown,0
37,blue-collar,married,primary,no,1145,yes,no,unknown,5,jun,111,2,-1,0,unknown,0
44,management,married,tertiary,no,2432,yes,no,unknown,30,may,159,1,-1,0,unknown,0
46,technician,divorced,secondary,no,-205,yes,no,unknown,3,jun,110,2,-1,0,unknown,0
42,management,married,tertiary,no,781,no,yes,cellular,18,aug,124,2,-1,0,unknown,0
50,blue-collar,divorced,secondary,no,-133,yes,no,unknown,12,may,198,4,-1,0,unknown,0
57,retired,married,primary,no,0,no,no,unknown,11,jun,91,1,-1,0,unknown,0
27,admin.,single,secondary,no,671,no,no,cellular,4,feb,449,1,-1,0,unknown,0
40,blue-collar,married,secondary,no,795,yes,yes,cellular,10,jul,81,1,-1,0,unknown,0
60,retired,married,secondary,no,5207,no,no,cellular,4,aug,108,1,-1,0,unknown,0
46,services,married,tertiary,no,0,yes,no,telephone,24,jul,79,1,-1,0,unknown,0
52,admin.,divorced,secondary,no,1352,yes,yes,cellular,11,aug,82,4,-1,0,unknown,0
23,student,single,secondary,no,16,yes,no,unknown,12,may,98,3,-1,0,unknown,0
37,blue-collar,married,secondary,no,751,yes,no,unknown,14,may,447,3,-1,0,unknown,0
33,admin.,single,secondary,no,1221,yes,no,cellular,28,jul,73,7,-1,0,unknown,0
44,management,married,tertiary,no,1037,yes,no,cellular,14,aug,111,6,-1,0,unknown,0
32,admin.,married,secondary,no,4348,no,no,cellular,21,nov,76,5,-1,0,unknown,0
31,self-employed,single,tertiary,no,1820,yes,yes,unknown,20,jun,9,11,-1,0,unknown,0
40,housemaid,married,secondary,no,0,no,no,cellular,27,aug,77,4,-1,0,unknown,0
46,technician,divorced,secondary,no,-239,yes,no,unknown,16,may,160,1,-1,0,unknown,0
57,retired,married,secondary,no,0,no,no,cellular,22,aug,136,2,-1,0,unknown,0
45,technician,divorced,secondary,no,3959,yes,no,cellular,20,nov,73,1,-1,0,unknown,0
30,technician,married,tertiary,no,2313,no,no,cellular,26,aug,125,16,-1,0,unknown,0
27,technician,single,secondary,no,579,yes,yes,cellular,30,jan,240,3,-1,0,unknown,0
36,services,single,secondary,no,438,no,no,cellular,2,feb,734,1,-1,0,unknown,0
35,blue-collar,married,secondary,no,1429,yes,no,cellular,21,jul,597,4,-1,0,unknown,0
34,technician,married,secondary,no,704,yes,no,cellular,18,may,618,3,342,6,failure,1
55,management,married,tertiary,no,1639,no,no,cellular,12,aug,88,2,-1,0,unknown,0
33,technician,single,secondary,no,6492,yes,yes,cellular,11,may,160,1,-1,0,unknown,0
25,technician,single,tertiary,no,561,yes,no,cellular,24,jul,125,1,-1,0,unknown,0
46,management,married,tertiary,no,5,no,no,cellular,20,aug,210,2,-1,0,unknown,0
38,management,single,tertiary,no,2032,no,no,cellular,21,nov,423,1,-1,0,unknown,0
28,services,married,secondary,no,-32,yes,no,cellular,17,apr,139,2,-1,0,unknown,0
32,blue-collar,married,secondary,no,0,yes,no,cellular,19,nov,214,1,-1,0,unknown,0
33,technician,single,tertiary,no,28,no,no,cellular,19,aug,668,2,-1,0,unknown,0
33,technician,married,secondary,no,1145,no,no,cellular,18,nov,882,1,-1,0,unknown,1
41,blue-collar,married,secondary,no,-605,yes,yes,unknown,3,jun,135,1,-1,0,unknown,0
36,blue-collar,single,secondary,no,493,yes,no,cellular,18,may,682,4,-1,0,unknown,1
31,management,single,tertiary,no,3352,no,no,cellular,2,feb,104,1,188,2,other,0
36,management,married,tertiary,no,5010,no,no,unknown,6,jun,483,1,-1,0,unknown,0
32,management,single,tertiary,no,604,no,no,cellular,22,aug,67,2,-1,0,unknown,0
29,technician,single,secondary,no,5763,no,yes,cellular,5,mar,136,1,-1,0,unknown,1
