id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
237483,51,management,married,secondary,no,-714,no,no,cellular,18,jul,83,1,-1,0,unknown,0
423743,33,blue-collar,married,secondary,no,-1,yes,no,unknown,12,may,175,1,-1,0,unknown,0
304851,31,services,single,secondary,no,468,yes,no,unknown,9,may,157,1,-1,0,unknown,0
430455,49,services,divorced,secondary,no,-56,no,no,cellular,28,jan,246,1,-1,0,unknown,0
267437,37,management,married,tertiary,no,0,no,no,cellular,11,aug,101,3,-1,0,unknown,0
312244,45,housemaid,married,tertiary,no,0,no,no,telephone,26,aug,121,2,-1,0,unknown,0
282101,30,technician,single,secondary,no,0,no,no,cellular,22,aug,164,2,-1,0,unknown,0
21240,32,management,married,tertiary,no,579,no,no,cellular,7,aug,92,4,-1,0,unknown,0
281710,29,management,single,tertiary,no,714,no,no,cellular,5,feb,536,4,-1,0,unknown,1
583437,31,unemployed,single,secondary,no,924,no,no,cellular,26,aug,147,1,-1,0,unknown,1
371310,55,technician,married,secondary,no,6958,yes,yes,unknown,14,may,325,1,-1,0,unknown,0
571635,46,admin.,divorced,secondary,no,0,yes,no,cellular,21,nov,69,2,191,1,failure,0
167487,33,admin.,single,secondary,no,10,yes,yes,cellular,20,nov,72,1,-1,0,unknown,0
137837,39,self-employed,married,tertiary,no,35,yes,no,cellular,24,jul,861,2,-1,0,unknown,0
50758,49,blue-collar,married,primary,no,695,yes,no,unknown,20,may,692,1,-1,0,unknown,0
435582,27,management,single,tertiary,no,697,no,no,cellular,30,apr,229,2,-1,0,unknown,1
459772,33,blue-collar,married,primary,no,-107,yes,no,unknown,2,jun,216,2,-1,0,unknown,0
41217,35,housemaid,married,secondary,no,1010,no,no,telephone,29,aug,48,2,-1,0,unknown,0
317140,38,services,single,secondary,no,1222,yes,no,cellular,30,apr,81,1,-1,0,unknown,0
416639,51,blue-collar,married,secondary,no,0,yes,yes,unknown,15,may,49,3,-1,0,unknown,0
51849,27,student,single,tertiary,no,1777,yes,no,cellular,8,may,9,8,363,1,other,0
515978,35,blue-collar,divorced,secondary,no,558,yes,no,unknown,12,may,173,3,-1,0,unknown,0
94856,50,blue-collar,married,secondary,no,-54,yes,yes,cellular,24,jul,241,2,-1,0,unknown,0
382773,40,services,divorced,secondary,no,6,no,yes,unknown,20,jun,100,3,-1,0,unknown,0
18712,40,technician,single,secondary,no,0,no,no,cellular,20,aug,103,7,-1,0,unknown,0
173061,28,management,single,tertiary,no,3796,no,no,cellular,23,jul,812,3,-1,0,unknown,1
730420,33,management,married,tertiary,no,1831,yes,no,unknown,21,may,498,2,-1,0,unknown,0
149957,42,blue-collar,married,secondary,no,-522,yes,no,cellular,10,jul,89,1,-1,0,unknown,0
3296,30,blue-collar,single,primary,no,3706,yes,no,cellular,16,jul,897,3,-1,0,unknown,1
81689,42,management,married,tertiary,no,488,no,no,unknown,17,jun,86,5,-1,0,unknown,0
434473,36,admin.,divorced,secondary,no,4924,yes,no,unknown,13,may,699,1,-1,0,unknown,0
214530,26,blue-collar,married,primary,no,-42,yes,yes,cellular,25,jul,156,18,-1,0,unknown,0
486749,37,blue-collar,single,secondary,no,-175,yes,no,unknown,23,may,105,8,-1,0,unknown,0
32677,54,blue-collar,single,secondary,no,2235,yes,no,cellular,20,apr,11,4,152,1,failure,0
518447,36,management,married,tertiary,no,3839,no,yes,cellular,18,nov,124,1,-1,0,unknown,0
553489,25,blue-collar,single,secondary,no,0,no,yes,cellular,8,jul,73,1,-1,0,unknown,0
334392,35,admin.,single,secondary,no,1042,yes,no,cellular,2,feb,101,1,-1,0,unknown,0
436790,33,blue-collar,single,secondary,no,604,yes,no,cellular,18,may,207,1,-1,0,unknown,0
299659,47,retired,married,secondary,no,1869,no,no,telephone,8,may,48,6,-1,0,unknown,0
173177,33,blue-collar,married,primary,no,-13,yes,yes,cellular,16,apr,244,2,-1,0,unknown,0
474678,34,management,divorced,tertiary,no,1327,yes,yes,cellular,5,feb,478,2,-1,0,unknown,0
466513,40,technician,divorced,secondary,no,0,no,no,cellular,25,aug,103,3,-1,0,unknown,0
479414,61,retired,married,secondary,no,962,no,no,cellular,2,feb,159,2,-1,0,unknown,0
685963,49,admin.,married,secondary,no,9,yes,no,unknown,16,may,39,1,-1,0,unknown,0
395561,28,self-employed,single,secondary,no,658,no,yes,telephone,6,feb,134,2,-1,0,unknown,0
206417,39,blue-collar,married,secondary,no,-100,yes,no,unknown,16,may,16,4,-1,0,unknown,0
488039,30,blue-collar,married,secondary,no,-172,yes,no,cellular,15,may,56,2,359,8,other,0
232288,45,blue-collar,married,primary,no,-361,no,no,telephone,19,nov,145,1,-1,0,unknown,0
32195,51,technician,married,secondary,no,1077,no,yes,cellular,20,nov,50,1,-1,0,unknown,0
215236,28,admin.,married,secondary,no,734,yes,yes,cellular,7,jul,1222,4,-1,0,unknown,0
461051,37,blue-collar,single,secondary,no,916,yes,no,cellular,31,jul,118,2,-1,0,unknown,0
624680,35,blue-collar,married,unknown,no,-2,no,no,cellular,31,jul,98,17,-1,0,unknown,0
601605,49,admin.,married,secondary,no,-626,yes,no,cellular,15,jul,122,4,-1,0,unknown,0
274500,46,blue-collar,married,primary,no,594,yes,no,unknown,14,may,184,1,-1,0,unknown,0
641892,30,management,single,tertiary,no,2489,no,yes,telephone,7,oct,251,6,95,2,success,1
88086,43,technician,married,secondary,no,-166,no,no,cellular,26,aug,82,3,-1,0,unknown,0
62395,49,technician,married,secondary,no,14,yes,no,cellular,21,nov,64,1,-1,0,unknown,0
440353,42,entrepreneur,married,tertiary,no,0,yes,yes,cellular,6,feb,111,4,-1,0,unknown,0
385138,51,blue-collar,married,primary,no,590,yes,no,unknown,6,may,180,2,-1,0,unknown,0
593115,33,blue-collar,single,secondary,no,1216,yes,yes,unknown,29,may,766,1,-1,0,unknown,0
417718,30,student,single,secondary,no,1022,yes,no,unknown,13,may,147,3,-1,0,unknown,0
303863,51,management,married,tertiary,no,6525,no,no,cellular,10,jul,479,1,-1,0,unknown,0
61050,60,retired,married,secondary,no,514,no,no,cellular,11,aug,108,3,-1,0,unknown,0
472481,53,entrepreneur,divorced,tertiary,no,1729,no,no,unknown,17,jun,88,2,-1,0,unknown,0
484488,33,unemployed,married,tertiary,no,2651,no,no,cellular,28,jan,91,3,-1,0,unknown,0
80640,38,admin.,married,secondary,no,1317,no,no,unknown,11,jun,92,2,-1,0,unknown,0
699705,30,services,married,secondary,no,-56,yes,no,unknown,21,may,136,6,-1,0,unknown,0
630231,48,blue-collar,divorced,primary,no,809,yes,yes,unknown,29,may,446,2,-1,0,unknown,0
641494,36,entrepreneur,single,tertiary,no,2831,yes,no,cellular,17,nov,123,1,-1,0,unknown,0
616279,50,management,divorced,tertiary,no,0,yes,no,cellular,17,nov,117,1,-1,0,unknown,0
221983,28,technician,single,secondary,no,-219,yes,no,unknown,15,may,386,1,-1,0,unknown,0
25708,29,management,single,tertiary,no,1445,no,no,cellular,30,apr,577,1,85,4,success,1
603878,27,blue-collar,single,primary,no,8263,yes,no,unknown,2,jun,121,1,-1,0,unknown,0
449040,38,technician,married,secondary,no,1445,no,no,cellular,14,oct,511,1,-1,0,unknown,1
489197,53,technician,married,secondary,no,0,yes,no,cellular,17,nov,69,1,-1,0,unknown,0
227475,31,technician,married,secondary,no,685,yes,no,cellular,21,nov,5,3,-1,0,unknown,0
313192,32,technician,married,tertiary,no,1343,no,no,cellular,21,aug,127,2,-1,0,unknown,0
647090,26,management,married,tertiary,yes,-1091,yes,yes,cellular,22,jul,1076,6,-1,0,unknown,1
556739,34,technician,married,tertiary,no,551,no,no,cellular,22,may,699,2,-1,0,unknown,0
417673,30,technician,single,secondary,no,572,no,no,cellular,25,aug,129,4,-1,0,unknown,0
81323,28,student,single,tertiary,no,459,yes,no,unknown,28,may,331,2,-1,0,unknown,0
224492,42,management,divorced,unknown,no,7702,no,no,cellular,6,feb,148,2,-1,0,unknown,1
723974,37,admin.,married,secondary,no,2869,yes,yes,cellular,21,nov,85,4,-1,0,unknown,0
255133,59,entrepreneur,married,primary,no,2642,no,no,telephone,30,jul,514,2,-1,0,unknown,0
614772,38,blue-collar,married,primary,no,2298,yes,no,telephone,17,apr,89,1,-1,0,unknown,0
672709,35,technician,divorced,secondary,no,-244,yes,yes,cellular,28,jul,134,4,-1,0,unknown,0
17047,26,blue-collar,married,secondary,no,2007,yes,no,cellular,5,aug,211,1,98,1,success,1
583422,36,technician,single,secondary,no,0,yes,no,telephone,11,may,397,1,-1,0,unknown,0
30362,38,services,married,secondary,no,0,yes,no,unknown,19,may,74,5,-1,0,unknown,0
179011,40,management,married,secondary,no,6758,yes,no,telephone,31,jul,67,6,-1,0,unknown,0
535632,57,entrepreneur,married,secondary,no,0,yes,no,telephone,5,may,16,6,-1,0,unknown,0
359437,34,management,married,tertiary,no,1064,no,no,cellular,18,aug,81,4,-1,0,unknown,0
171253,40,admin.,married,secondary,no,732,yes,no,unknown,16,may,140,1,-1,0,unknown,0
715171,40,admin.,married,primary,no,-365,yes,no,unknown,14,may,408,1,-1,0,unknown,0
355232,32,blue-collar,married,secondary,no,23,yes,no,cellular,22,jul,953,2,-1,0,unknown,0
111266,32,technician,single,tertiary,no,0,yes,no,cellular,14,jul,106,2,-1,0,unknown,0
273355,54,services,married,secondary,no,0,no,no,cellular,14,oct,79,2,106,3,success,0
613228,32,blue-collar,married,secondary,no,419,yes,no,cellular,11,may,93,1,-1,0,unknown,0
111741,49,unemployed,single,tertiary,no,6012,no,no,cellular,25,nov,108,1,-1,0,unknown,0
576247,38,management,single,tertiary,no,649,no,no,cellular,6,apr,101,1,-1,0,unknown,0
722711,29,admin.,single,secondary,no,563,yes,no,unknown,27,may,77,1,-1,0,unknown,0
13508,33,technician,single,secondary,no,973,yes,no,unknown,6,may,72,1,-1,0,unknown,0
13029,35,management,married,tertiary,no,0,yes,no,cellular,9,jul,226,1,-1,0,unknown,0
164532,43,management,single,tertiary,no,783,yes,no,cellular,27,aug,82,7,-1,0,unknown,0
710186,26,admin.,single,secondary,no,662,yes,no,cellular,30,apr,72,1,-1,0,unknown,0
591173,40,blue-collar,married,secondary,no,644,yes,no,unknown,15,may,172,2,-1,0,unknown,0
517359,37,technician,married,secondary,no,5,no,no,cellular,20,aug,175,1,-1,0,unknown,0
189498,48,management,divorced,tertiary,no,2791,yes,no,unknown,19,may,78,2,-1,0,unknown,0
148666,30,management,married,tertiary,no,11385,no,no,cellular,24,mar,269,3,-1,0,unknown,1
72423,58,admin.,divorced,secondary,no,1180,yes,no,cellular,17,apr,1560,2,343,3,failure,0
681517,26,admin.,divorced,secondary,no,2153,no,no,cellular,31,jul,8,15,-1,0,unknown,0
276345,40,management,married,tertiary,no,643,no,no,cellular,12,aug,1343,4,-1,0,unknown,1
300858,31,blue-collar,married,secondary,no,5,yes,no,unknown,9,may,136,3,-1,0,unknown,0
441008,30,services,married,secondary,no,438,yes,no,unknown,23,may,374,4,-1,0,unknown,0
301904,37,services,married,secondary,no,377,no,no,cellular,25,aug,1134,6,-1,0,unknown,1
289286,31,admin.,single,secondary,no,18,no,no,cellular,18,may,77,1,370,1,failure,0
392267,33,technician,married,secondary,no,1762,yes,no,cellular,20,apr,344,2,181,3,success,1
27828,31,management,married,tertiary,no,3626,no,no,cellular,12,aug,486,2,-1,0,unknown,0
334576,43,blue-collar,married,secondary,no,1435,yes,no,cellular,17,feb,50,1,-1,0,unknown,0
673976,28,management,single,tertiary,no,1445,no,no,cellular,18,feb,90,14,-1,0,unknown,1
573151,37,admin.,divorced,secondary,no,2166,no,no,cellular,30,apr,517,1,-1,0,unknown,1
56504,45,blue-collar,married,primary,no,579,no,no,cellular,19,aug,182,2,-1,0,unknown,0
416172,28,management,single,tertiary,no,1866,yes,yes,unknown,13,may,125,1,-1,0,unknown,0
173750,55,technician,married,secondary,no,1743,no,no,unknown,5,jun,111,2,-1,0,unknown,0
88935,39,technician,married,secondary,no,1411,yes,no,cellular,31,jul,674,3,-1,0,unknown,1
620598,47,admin.,married,secondary,no,-245,yes,no,unknown,26,may,63,1,-1,0,unknown,0
257941,45,blue-collar,married,primary,no,496,yes,no,unknown,15,may,178,1,-1,0,unknown,0
444530,23,admin.,single,secondary,no,-215,yes,yes,unknown,4,jun,163,1,-1,0,unknown,0
190715,43,admin.,married,tertiary,no,473,yes,no,unknown,8,may,117,2,-1,0,unknown,0
284838,33,technician,divorced,tertiary,no,0,no,no,cellular,22,aug,101,2,-1,0,unknown,0
577651,43,management,divorced,secondary,no,57,yes,no,cellular,24,jul,123,2,-1,0,unknown,0
252139,33,blue-collar,single,secondary,no,0,yes,no,cellular,8,may,191,1,-1,0,unknown,0
73472,44,blue-collar,married,primary,no,0,yes,no,cellular,30,jul,114,6,-1,0,unknown,0
606778,31,management,married,tertiary,no,3163,no,no,cellular,19,nov,796,2,-1,0,unknown,1
653465,37,management,married,secondary,no,-65,no,no,cellular,29,aug,89,4,-1,0,unknown,0
624320,52,technician,married,secondary,no,1443,no,no,cellular,1,jun,128,1,-1,0,unknown,0
162021,35,technician,married,secondary,no,794,no,yes,cellular,25,aug,96,2,-1,0,unknown,0
335786,38,blue-collar,married,secondary,no,35,no,no,unknown,16,jun,7,5,-1,0,unknown,0
400789,25,blue-collar,single,secondary,no,453,yes,no,unknown,30,may,722,17,-1,0,unknown,0
703770,57,management,married,tertiary,no,-85,no,no,cellular,14,aug,108,2,-1,0,unknown,0
737163,29,management,single,tertiary,no,30,no,no,cellular,30,jan,121,1,-1,0,unknown,0
238579,49,management,married,tertiary,no,4198,no,no,cellular,21,apr,522,2,-1,0,unknown,1
31979,34,management,divorced,tertiary,no,0,yes,no,cellular,18,nov,124,1,-1,0,unknown,0
407626,45,technician,married,secondary,no,-90,yes,no,unknown,27,may,39,1,-1,0,unknown,0
330482,45,entrepreneur,single,tertiary,no,2646,no,no,cellular,25,jul,562,5,-1,0,unknown,1
261380,54,services,married,secondary,no,0,no,no,cellular,20,aug,91,2,-1,0,unknown,0
155174,43,management,single,tertiary,no,15561,yes,no,cellular,24,jul,151,1,-1,0,unknown,0
311173,27,housemaid,married,secondary,no,1604,yes,no,telephone,16,jul,576,3,-1,0,unknown,0
81874,25,technician,single,secondary,no,1165,no,no,cellular,28,may,63,3,-1,0,unknown,0
409902,63,technician,married,secondary,no,4083,no,no,cellular,1,sep,114,2,-1,0,unknown,0
281557,46,management,divorced,tertiary,no,3655,no,no,cellular,28,aug,1241,2,-1,0,unknown,1
10717,41,blue-collar,divorced,primary,no,0,yes,no,unknown,15,may,159,2,-1,0,unknown,0
74959,31,technician,married,secondary,no,-1,no,no,cellular,7,aug,111,4,-1,0,unknown,0
685573,49,technician,married,secondary,no,0,no,no,cellular,29,aug,124,2,-1,0,unknown,0
631455,34,management,single,tertiary,no,1045,no,no,cellular,28,aug,20,19,-1,0,unknown,0
674721,51,management,married,tertiary,no,0,no,yes,cellular,30,jul,85,2,-1,0,unknown,0
309697,56,admin.,divorced,secondary,no,1817,yes,no,cellular,14,may,81,1,-1,0,unknown,0
410431,29,management,married,tertiary,no,3629,no,yes,cellular,15,may,104,1,-1,0,unknown,0
346064,34,blue-collar,single,secondary,no,736,yes,no,telephone,20,nov,63,5,-1,0,unknown,0
634818,38,technician,married,secondary,no,551,yes,no,unknown,14,may,148,2,-1,0,unknown,0
523830,31,management,single,tertiary,no,0,no,no,cellular,8,jul,106,1,-1,0,unknown,0
306672,41,management,married,tertiary,no,27696,no,no,cellular,12,aug,134,3,-1,0,unknown,0
272513,26,blue-collar,married,secondary,no,454,yes,no,unknown,19,may,431,1,-1,0,unknown,0
567338,33,management,married,tertiary,no,755,no,no,cellular,5,apr,108,6,-1,0,unknown,0
160758,31,technician,married,secondary,no,0,no,no,cellular,28,aug,74,2,-1,0,unknown,0
376391,30,blue-collar,married,secondary,no,827,yes,no,unknown,16,may,345,1,-1,0,unknown,0
178878,45,technician,divorced,tertiary,no,0,no,no,cellular,21,aug,121,2,-1,0,unknown,0
569782,63,retired,married,primary,no,1154,no,no,cellular,1,sep,471,2,-1,0,unknown,1
127669,32,management,married,secondary,no,3817,yes,no,cellular,20,nov,79,5,-1,0,unknown,0
669158,30,technician,single,secondary,no,7094,no,no,cellular,28,jan,458,2,-1,0,unknown,1
748092,32,technician,single,tertiary,no,3777,no,no,cellular,11,aug,102,4,-1,0,unknown,0
107998,50,admin.,single,secondary,no,3123,no,no,cellular,2,jun,71,2,85,2,failure,0
100076,39,blue-collar,married,secondary,no,-15,yes,no,unknown,20,may,198,3,-1,0,unknown,0
666497,50,management,divorced,tertiary,no,1778,yes,no,cellular,29,feb,639,1,258,3,other,1
531918,24,services,single,secondary,no,9,yes,yes,cellular,15,may,345,1,-1,0,unknown,0
553011,46,blue-collar,married,secondary,no,869,no,no,unknown,17,jun,89,1,-1,0,unknown,0
429476,60,admin.,married,secondary,no,2096,no,no,cellular,14,aug,131,2,-1,0,unknown,0
459400,40,blue-collar,married,unknown,no,-100,yes,yes,cellular,7,apr,676,1,335,1,other,0
551310,34,management,divorced,tertiary,no,798,no,no,unknown,8,may,141,4,-1,0,unknown,0
90327,47,self-employed,married,secondary,no,13044,no,no,unknown,14,may,78,1,-1,0,unknown,0
447292,57,entrepreneur,married,secondary,no,318,no,no,cellular,19,nov,886,2,-1,0,unknown,0
473147,24,admin.,single,secondary,no,454,no,no,cellular,30,apr,116,1,-1,0,unknown,0
596578,28,blue-collar,married,secondary,no,2626,yes,no,cellular,22,jul,585,2,-1,0,unknown,0
713230,45,services,divorced,secondary,no,-145,yes,no,cellular,15,may,317,3,364,1,failure,1
81074,39,services,divorced,secondary,no,442,yes,no,unknown,6,jun,148,1,-1,0,unknown,0
345149,36,self-employed,married,tertiary,no,1407,no,no,unknown,12,jun,77,4,-1,0,unknown,0
581404,32,technician,married,secondary,no,-158,yes,no,cellular,14,jul,95,3,-1,0,unknown,0
176727,28,services,single,secondary,no,944,no,no,cellular,10,jul,497,1,-1,0,unknown,1
233161,59,housemaid,married,primary,no,0,no,no,cellular,21,aug,97,2,-1,0,unknown,0
205392,59,retired,married,secondary,no,561,no,no,cellular,11,aug,612,2,-1,0,unknown,0
11217,35,technician,married,secondary,no,30,no,no,cellular,20,aug,76,4,-1,0,unknown,0
642671,52,blue-collar,married,secondary,no,3108,yes,no,telephone,19,nov,138,1,174,2,failure,0
129571,39,technician,single,secondary,no,1048,yes,no,unknown,15,may,41,1,-1,0,unknown,0
476280,38,management,married,tertiary,no,393,yes,no,cellular,16,jul,124,2,-1,0,unknown,0
342217,54,management,single,tertiary,no,624,yes,no,cellular,18,jul,543,2,-1,0,unknown,0
372872,56,management,divorced,tertiary,no,805,no,yes,unknown,9,jun,80,1,-1,0,unknown,0
421488,42,blue-collar,married,secondary,no,-204,no,no,cellular,15,may,31,7,365,3,failure,0
509766,45,technician,married,tertiary,no,2489,yes,no,cellular,4,may,350,4,-1,0,unknown,1
246949,53,management,married,tertiary,no,897,yes,no,cellular,21,nov,88,3,-1,0,unknown,0
470167,53,management,divorced,tertiary,no,3738,no,no,unknown,17,jun,587,4,-1,0,unknown,1
494880,53,technician,married,secondary,no,488,no,no,unknown,19,may,112,1,-1,0,unknown,0
40327,29,admin.,single,secondary,no,0,yes,yes,cellular,21,jul,71,1,-1,0,unknown,0
119175,41,blue-collar,divorced,primary,no,-94,yes,yes,cellular,29,jul,75,6,-1,0,unknown,0
166229,48,technician,married,secondary,no,595,yes,no,unknown,6,jun,1044,3,-1,0,unknown,0
99799,56,retired,divorced,secondary,no,0,yes,no,unknown,9,may,162,3,-1,0,unknown,0
749527,25,blue-collar,single,secondary,no,535,yes,no,unknown,14,may,121,2,-1,0,unknown,0
616437,21,admin.,single,tertiary,no,795,yes,yes,unknown,28,may,166,1,-1,0,unknown,0
308009,49,blue-collar,married,primary,no,503,yes,no,unknown,2,jun,659,6,-1,0,unknown,1
679424,47,housemaid,married,primary,no,683,no,no,unknown,6,jun,1368,5,-1,0,unknown,0
186665,46,management,married,tertiary,no,11385,no,no,cellular,10,feb,269,3,-1,0,unknown,1
591039,87,retired,married,unknown,no,1679,no,no,cellular,5,aug,504,2,-1,0,unknown,1
83850,51,admin.,divorced,secondary,no,477,yes,no,unknown,28,may,179,2,-1,0,unknown,0
521565,29,admin.,single,tertiary,no,6,no,no,cellular,15,jul,145,4,-1,0,unknown,0
31326,23,retired,single,secondary,no,4189,no,no,unknown,11,jun,729,1,-1,0,unknown,0
162875,50,management,married,tertiary,no,2289,yes,no,cellular,20,nov,63,1,-1,0,unknown,0
323291,33,technician,married,secondary,no,-147,yes,no,cellular,20,apr,12,6,-1,0,unknown,0
737406,39,self-employed,married,tertiary,no,36221,yes,no,cellular,19,nov,535,2,-1,0,unknown,0
614370,58,entrepreneur,married,tertiary,no,52499,yes,no,unknown,6,may,198,2,-1,0,unknown,0
457665,31,blue-collar,divorced,primary,no,0,yes,yes,cellular,31,jul,394,4,-1,0,unknown,0
561590,40,technician,married,secondary,no,-1336,yes,yes,cellular,28,jul,70,5,-1,0,unknown,0
304102,36,services,divorced,secondary,no,12,yes,no,unknown,28,may,101,4,-1,0,unknown,0
293106,40,blue-collar,single,secondary,no,419,yes,yes,cellular,18,may,616,1,370,1,failure,1
